state,expenditure,year,raw,inf_adj,inf_adj_perchild
Texas,edsubs,2012,1247478,1321343.5,0.179550126
Utah,edsubs,2012,184361,195277.3594,0.209660932
Vermont,edsubs,2012,101623,107640.2891,0.79758954
Virginia,edsubs,2012,658753,697759,0.353310198
Washington,edsubs,2012,897621,950770.875,0.567255616
West Virginia,edsubs,2012,151284,160241.8125,0.393316388
Wisconsin,edsubs,2012,306978,325154.75,0.232898191
Wyoming,edsubs,2012,46747,49514.98047,0.344157547
Alabama,edservs,2012,281769,298453.0938,0.252537072
Alaska,edservs,2012,94836,100451.4219,0.507245898
Arizona,edservs,2012,248067,262755.5313,0.154133141
Arkansas,edservs,2012,130392,138112.7656,0.184286237
California,edservs,2012,785310,831809.6875,0.085223317
Colorado,edservs,2012,91546,96966.60938,0.074435443
Connecticut,edservs,2012,295897,313417.625,0.369223982
Delaware,edservs,2012,150183,159075.625,0.729975939
District of Columbia,edservs,2012,0,0,0
Florida,edservs,2012,1216043,1288047.25,0.303396404
Georgia,edservs,2012,831993,881256.875,0.33547014
Hawaii,edservs,2012,8200,8685.538086,0.026901787
Idaho,edservs,2012,66563,70504.32031,0.156704471
Illinois,edservs,2012,508001,538080.6875,0.16622445
Indiana,edservs,2012,235390,249327.8906,0.148535535
Iowa,edservs,2012,140149,148447.4844,0.193420187
Kansas,edservs,2012,123298,130598.7109,0.170515552
Kentucky,edservs,2012,209294,221686.7031,0.206199855
Louisiana,edservs,2012,575806,609900.5625,0.51886338
Maine,edservs,2012,101496,107505.7734,0.379791826
Maryland,edservs,2012,274862,291137.0938,0.203467309
Massachusetts,edservs,2012,635086,672690.625,0.4475483
Michigan,edservs,2012,128672,136290.9219,0.05643332
Minnesota,edservs,2012,363887,385433.4375,0.285391867
Mississippi,edservs,2012,210612,223082.7344,0.284352809
Missouri,edservs,2012,312110,330590.625,0.222628802
Montana,edservs,2012,88484,93723.30469,0.397790015
Nebraska,edservs,2012,137039,145153.3438,0.297079504
Nevada,edservs,2012,98964,104823.8438,0.151640385
New Hampshire,edservs,2012,46565,49322.20313,0.167249471
New Jersey,edservs,2012,768828,814351.75,0.378087521
New Mexico,edservs,2012,178138,188685.8906,0.348508328
New York,edservs,2012,323028,342155.0938,0.075186878
North Carolina,edservs,2012,717233,759701.75,0.31448096
North Dakota,edservs,2012,55196,58464.26172,0.350551397
Ohio,edservs,2012,361259,382649.8438,0.135370284
Oklahoma,edservs,2012,203676,215736.0469,0.217726499
Oregon,edservs,2012,170069,180139.1094,0.198061064
Pennsylvania,edservs,2012,447575,474076.7813,0.162205473
Rhode Island,edservs,2012,113527,120249.1484,0.512752354
South Carolina,edservs,2012,290340,307531.5938,0.269387662
South Dakota,edservs,2012,63994,67783.20313,0.312920183
Tennessee,edservs,2012,332268,351942.2188,0.223306224
Texas,edservs,2012,771897,817602.5,0.111099526
Utah,edservs,2012,170230,180309.6406,0.193590745
Vermont,edservs,2012,67971,71995.69531,0.533471346
Virginia,edservs,2012,258988,274323.1875,0.138903514
Washington,edservs,2012,639529,677396.75,0.404153198
West Virginia,edservs,2012,407185,431295.1875,1.058621764
Wisconsin,edservs,2012,324149,343342.4688,0.245925486
Wyoming,edservs,2012,103788,109933.4844,0.76410085
Alabama,pell,2012,512994.502,543369.875,0.459774196
Alaska,pell,2012,43420.323,45991.32422,0.232240707
Arizona,pell,2012,649706.707,688177.0625,0.403686613
Arkansas,pell,2012,340531.003,360694.5,0.481280863
California,pell,2012,3986987.168,4223064.5,0.432675391
Colorado,pell,2012,442905.233,469130.5,0.360123336
Connecticut,pell,2012,259888.983,275277.5,0.324292719
Delaware,pell,2012,68160.844,72196.78125,0.331301004
District of Columbia,pell,2012,49182.112,52094.27734,0.444077402
Florida,pell,2012,2146944.114,2274068.75,0.535651386
Georgia,pell,2012,1232841.679,1305840.625,0.497097433
Hawaii,pell,2012,100826.182,106796.2891,0.330781013
Idaho,pell,2012,202638.03,214636.6094,0.477056116
Illinois,pell,2012,1191546.626,1262100.375,0.389889389
Indiana,pell,2012,671194.494,710937.1875,0.42353639
Iowa,pell,2012,263504.416,279107,0.363663495
Kansas,pell,2012,267250.53,283074.9375,0.369595379
Kentucky,pell,2012,467908.982,495614.75,0.460991532
Louisiana,pell,2012,466871.182,494515.5,0.420701355
Maine,pell,2012,120355.472,127481.9453,0.450362802
Maryland,pell,2012,471928.274,499872.0625,0.349346131
Massachusetts,pell,2012,486766.308,515588.6563,0.343026668
Michigan,pell,2012,1113089.564,1178997.75,0.488181859
Minnesota,pell,2012,483854.022,512503.9375,0.379480481
Mississippi,pell,2012,441238.873,467365.4688,0.595728219
Missouri,pell,2012,615331.097,651766,0.4389171
Montana,pell,2012,92022.986,97471.84375,0.413699955
Nebraska,pell,2012,158720.183,168118.3125,0.344080985
Nevada,pell,2012,197250.174,208929.7344,0.30224216
New Hampshire,pell,2012,81170.434,85976.6875,0.291543245
New Jersey,pell,2012,772896.002,818660.625,0.380088061
New Mexico,pell,2012,242151.939,256490.2188,0.473744899
New York,pell,2012,2023890.693,2143729,0.471073747
North Carolina,pell,2012,1097112.83,1162075,0.48104468
North Dakota,pell,2012,43068.015,45618.15625,0.273526222
Ohio,pell,2012,1215123.99,1287073.75,0.455328941
Oklahoma,pell,2012,362909.001,384397.5313,0.387944102
Oregon,pell,2012,425167.919,450342.9375,0.495147347
Pennsylvania,pell,2012,996819.305,1055842.875,0.361256868
Rhode Island,pell,2012,82397.373,87276.28125,0.372153312
South Carolina,pell,2012,548374.387,580844.6875,0.508800983
South Dakota,pell,2012,66845.92,70803.99219,0.326865613
Tennessee,pell,2012,676073.829,716105.4375,0.454366624
Texas,pell,2012,2556059.455,2707408.5,0.367894918
Utah,pell,2012,316553.236,335296.9688,0.359993994
Vermont,pell,2012,40596.48,43000.27344,0.318622023
Virginia,pell,2012,688243.525,728995.75,0.369126916
Washington,pell,2012,561570.776,594822.4375,0.354887158
West Virginia,pell,2012,165775.757,175591.6563,0.430992842
Wisconsin,pell,2012,499113.315,528666.75,0.378667474
Wyoming,pell,2012,36708.554,38882.13672,0.270253181
Alabama,HeadStartPriv,2012,106675.5621,112992.0234,0.09560857
Alaska,HeadStartPriv,2012,14373.541,15224.62598,0.076879241
Arizona,HeadStartPriv,2012,90261.72139,95606.28906,0.056082919
Arkansas,HeadStartPriv,2012,74361.03209,78764.09375,0.105096281
California,HeadStartPriv,2012,615304.6445,651738,0.066774018
Colorado,HeadStartPriv,2012,56126.90055,59450.28125,0.045636412
Connecticut,HeadStartPriv,2012,46051.9531,48778.77734,0.057464205
Delaware,HeadStartPriv,2012,15341.871,16250.29199,0.074570328
District of Columbia,HeadStartPriv,2012,13502.24932,14301.74316,0.121915139
Florida,HeadStartPriv,2012,189788.9327,201026.7031,0.047351349
Georgia,HeadStartPriv,2012,185413.1058,196391.7656,0.074760914
Hawaii,HeadStartPriv,2012,25594.284,27109.76953,0.083967313
Idaho,HeadStartPriv,2012,17292.11028,18316.00977,0.04070957
Illinois,HeadStartPriv,2012,233189.5664,246997.1719,0.076302625
Indiana,HeadStartPriv,2012,95393.8568,101042.3125,0.060195327
Iowa,HeadStartPriv,2012,55964.38542,59278.14453,0.077236675
Kansas,HeadStartPriv,2012,42358.06488,44866.16797,0.058579285
Kentucky,HeadStartPriv,2012,86130.67651,91230.64063,0.084857345
Louisiana,HeadStartPriv,2012,126346.7849,133828.0156,0.113852099
Maine,HeadStartPriv,2012,31534.389,33401.60156,0.117999755
Maryland,HeadStartPriv,2012,75063.05165,79507.67969,0.055565622
Massachusetts,HeadStartPriv,2012,115896.2461,122758.6875,0.081672676
Michigan,HeadStartPriv,2012,206624.336,218858.9531,0.090621859
Minnesota,HeadStartPriv,2012,81800.5429,86644.10938,0.064155109
Mississippi,HeadStartPriv,2012,172745.448,182974.0313,0.233228177
Missouri,HeadStartPriv,2012,125897.6212,133352.2656,0.08980307
Montana,HeadStartPriv,2012,23282.61086,24661.21875,0.10466966
Nebraska,HeadStartPriv,2012,30549.81106,32358.72461,0.066227302
Nevada,HeadStartPriv,2012,28220.59702,29891.5918,0.04324181
New Hampshire,HeadStartPriv,2012,15540.919,16461.12695,0.055818975
New Jersey,HeadStartPriv,2012,149580.131,158437.0625,0.073559217
New Mexico,HeadStartPriv,2012,50868.50482,53880.52734,0.099518903
New York,HeadStartPriv,2012,486908.7536,515739.5625,0.113331199
North Carolina,HeadStartPriv,2012,148402.0855,157189.25,0.06506899
North Dakota,HeadStartPriv,2012,8291.043338,8781.97168,0.052656654
Ohio,HeadStartPriv,2012,261544.0781,277030.5938,0.098005295
Oklahoma,HeadStartPriv,2012,95960.10854,101642.0859,0.102579869
Oregon,HeadStartPriv,2012,59597.28999,63126.16016,0.069406554
Pennsylvania,HeadStartPriv,2012,187804.4684,198924.7344,0.068062142
Rhode Island,HeadStartPriv,2012,25043.856,26526.75,0.113112271
South Carolina,HeadStartPriv,2012,84707.66347,89723.36719,0.078594744
South Dakota,HeadStartPriv,2012,16780.85,17774.47656,0.082055613
Tennessee,HeadStartPriv,2012,92570.98092,98052.28906,0.062213868
Texas,HeadStartPriv,2012,317757.6249,336572.6563,0.045735013
Utah,HeadStartPriv,2012,41182.18414,43620.66016,0.046833634
Vermont,HeadStartPriv,2012,13010.54667,13780.92578,0.102113456
Virginia,HeadStartPriv,2012,79114.13189,83798.63281,0.042431429
Washington,HeadStartPriv,2012,61084.03093,64700.93359,0.038602326
West Virginia,HeadStartPriv,2012,44895.8776,47554.25,0.116722755
Wisconsin,HeadStartPriv,2012,85511.1238,90574.39844,0.06487561
Wyoming,HeadStartPriv,2012,12288.9474,13016.59961,0.090472847
Alabama,TANFbasic,2012,49633.048,52571.91406,0.044483896
Alaska,TANFbasic,2012,41349.655,43798.04688,0.221165389
Arizona,TANFbasic,2012,49291.677,52210.33203,0.030626727
Arkansas,TANFbasic,2012,14576.892,15440.01758,0.02060188
California,TANFbasic,2012,3285158.179,3479678.75,0.356511563
Colorado,TANFbasic,2012,70719.006,74906.41406,0.05750116
Connecticut,TANFbasic,2012,81116.023,85919.05469,0.10121759
Delaware,TANFbasic,2012,19134.666,20267.66602,0.093005501
District of Columbia,TANFbasic,2012,35772.461,37890.61719,0.322998375
Florida,TANFbasic,2012,169458.905,179492.8906,0.042279113
Georgia,TANFbasic,2012,43887.999,46486.69141,0.017696198
Hawaii,TANFbasic,2012,69238.228,73337.95313,0.227150232
Idaho,TANFbasic,2012,7221.482,7649.07959,0.017001014
Illinois,TANFbasic,2012,127429.136,134974.4531,0.041696452
Indiana,TANFbasic,2012,40693.945,43103.51172,0.025678648
Iowa,TANFbasic,2012,66389.497,70320.54688,0.091624416
Kansas,TANFbasic,2012,33063.717,35021.48438,0.045725625
Kentucky,TANFbasic,2012,112226.057,118871.1797,0.110566936
Louisiana,TANFbasic,2012,17893.726,18953.24805,0.01612418
Maine,TANFbasic,2012,69632.935,73756.03125,0.260562181
Maryland,TANFbasic,2012,141676.51,150065.4531,0.104876414
Massachusetts,TANFbasic,2012,360013.452,381330.5313,0.253703296
Michigan,TANFbasic,2012,253078.451,268063.7188,0.110995837
Minnesota,TANFbasic,2012,86447.282,91565.99219,0.067799494
Mississippi,TANFbasic,2012,19045.019,20172.71094,0.025713181
Missouri,TANFbasic,2012,91913.487,97355.85938,0.065562107
Montana,TANFbasic,2012,15617.798,16542.55664,0.070211604
Nebraska,TANFbasic,2012,25441.826,26948.28516,0.05515397
Nevada,TANFbasic,2012,43743.28,46333.40234,0.067026876
New Hampshire,TANFbasic,2012,29696.161,31454.52734,0.106660947
New Jersey,TANFbasic,2012,209878.429,222305.7344,0.103212185
New Mexico,TANFbasic,2012,63872.25,67654.25,0.124959365
New York,TANFbasic,2012,1470929.069,1558025.625,0.342368364
North Carolina,TANFbasic,2012,64193.119,67994.11719,0.028146382
North Dakota,TANFbasic,2012,5874.751,6222.606445,0.037310716
Ohio,TANFbasic,2012,366041.867,387715.9063,0.137162507
Oklahoma,TANFbasic,2012,21759.995,23048.44531,0.023261098
Oregon,TANFbasic,2012,152138.206,161146.5938,0.177178994
Pennsylvania,TANFbasic,2012,293663.708,311052.0938,0.106426537
Rhode Island,TANFbasic,2012,36895.27,39079.91016,0.166639984
South Carolina,TANFbasic,2012,31438.03,33299.53516,0.029169308
South Dakota,TANFbasic,2012,14156.411,14994.63867,0.069222532
Tennessee,TANFbasic,2012,118479.871,125495.2891,0.079626366
Texas,TANFbasic,2012,92577.343,98059.02344,0.013324703
Utah,TANFbasic,2012,26593.712,28168.37695,0.030243181
Vermont,TANFbasic,2012,18297.146,19380.55469,0.143605411
Virginia,TANFbasic,2012,104052.002,110213.1172,0.055806398
Washington,TANFbasic,2012,242029.894,256360.9531,0.152951866
West Virginia,TANFbasic,2012,32971.273,34923.56641,0.085720517
Wisconsin,TANFbasic,2012,137165.025,145286.8281,0.104064412
Wyoming,TANFbasic,2012,8662.745,9175.682617,0.063776262
Alabama,othercashserv,2012,666971.9375,706464.625,0.597777367
Alaska,othercashserv,2012,460996.3438,488292.8125,2.465714455
Arizona,othercashserv,2012,1244499.375,1318188.5,0.773253083
Arkansas,othercashserv,2012,658294.125,697273,0.930383325
California,othercashserv,2012,16625583,17610016,1.804239631
Colorado,othercashserv,2012,1162182,1230997,0.944962502
Connecticut,othercashserv,2012,1300012,1376988.25,1.622171283
Delaware,othercashserv,2012,234488.3281,248372.8281,1.139748335
District of Columbia,othercashserv,2012,630397.5625,667724.625,5.692015171
Florida,othercashserv,2012,3118831,3303503,0.778132081
Georgia,othercashserv,2012,1407805,1491163.875,0.567644835
Hawaii,othercashserv,2012,508080.7813,538165.1875,1.666863441
Idaho,othercashserv,2012,270669.5313,286696.375,0.63721776
Illinois,othercashserv,2012,4344107,4601330,1.421447754
Indiana,othercashserv,2012,1921972,2035775.625,1.212800622
Iowa,othercashserv,2012,647569.5,685913.3125,0.893713236
Kansas,othercashserv,2012,627476.3125,664630.375,0.867771268
Kentucky,othercashserv,2012,1093205,1157935.75,1.077043295
Louisiana,othercashserv,2012,873146.25,924846.875,0.786799073
Maine,othercashserv,2012,600901.0625,636481.5625,2.248534918
Maryland,othercashserv,2012,2509480.5,2658071.75,1.857649565
Massachusetts,othercashserv,2012,2269385.5,2403760.25,1.599247575
Michigan,othercashserv,2012,2774006.5,2938260.75,1.216631293
Minnesota,othercashserv,2012,2730539.75,2892220.25,2.141527176
Mississippi,othercashserv,2012,467104.9688,494763.1563,0.630650759
Missouri,othercashserv,2012,804067.5,851677.875,0.573543251
Montana,othercashserv,2012,261115.2031,276576.3438,1.173873544
Nebraska,othercashserv,2012,786327.1875,832887.125,1.704636574
Nevada,othercashserv,2012,637509.75,675257.9375,0.976842403
New Hampshire,othercashserv,2012,465089.8438,492628.6875,1.670482635
New Jersey,othercashserv,2012,3135565.5,3321228.25,1.541981101
New Mexico,othercashserv,2012,430334.75,455815.6875,0.841904819
New York,othercashserv,2012,10047583,10642520,2.33864069
North Carolina,othercashserv,2012,2046842.875,2168040.25,0.897467196
North Dakota,othercashserv,2012,254990.25,270088.7188,1.619450569
Ohio,othercashserv,2012,4300119,4554737,1.611332297
Oklahoma,othercashserv,2012,802569,850090.625,0.857933879
Oregon,othercashserv,2012,1273509.75,1348916.75,1.483119845
Pennsylvania,othercashserv,2012,4998272.5,5294229.5,1.811421633
Rhode Island,othercashserv,2012,350570.7188,371328.6875,1.583376408
South Carolina,othercashserv,2012,698942,740327.6875,0.648502946
South Dakota,othercashserv,2012,299941.5938,317701.7188,1.466665387
Tennessee,othercashserv,2012,1594705.125,1689130.625,1.071748018
Texas,othercashserv,2012,4395186.5,4655434,0.63260144
Utah,othercashserv,2012,811857.3125,859928.9375,0.923268855
Vermont,othercashserv,2012,349235.8438,369914.75,2.740982294
Virginia,othercashserv,2012,2710825,2871338,1.453901649
Washington,othercashserv,2012,1736253.125,1839060,1.097232938
West Virginia,othercashserv,2012,429671.7188,455113.4063,1.117083907
Wisconsin,othercashserv,2012,2516416,2665417.75,1.909155488
Wyoming,othercashserv,2012,178196.25,188747.5938,1.311904192
Alabama,SNAP,2012,622725.25,659598,0.558121026
Alaska,SNAP,2012,79933.47656,84666.49219,0.427537292
Arizona,SNAP,2012,819168.6875,867673.25,0.508979559
Arkansas,SNAP,2012,332962.1875,352677.5,0.470583647
California,SNAP,2012,3977614.25,4213136.5,0.431658208
Colorado,SNAP,2012,405061.1875,429045.625,0.329352587
Connecticut,SNAP,2012,267521.5,283361.9688,0.333816707
Delaware,SNAP,2012,106038.0469,112316.7656,0.515406013
District of Columbia,SNAP,2012,87488.61719,92668.98438,0.789956331
Florida,SNAP,2012,2113859.5,2239025.25,0.527396977
Georgia,SNAP,2012,1416223.875,1500081.25,0.571039438
Hawaii,SNAP,2012,185412.4531,196391.0781,0.608283699
Idaho,SNAP,2012,173751.7344,184039.9063,0.40905121
Illinois,SNAP,2012,1395395.375,1478019.375,0.456591308
Indiana,SNAP,2012,668761.75,708360.4375,0.422001302
Iowa,SNAP,2012,252213.5781,267147.625,0.348080963
Kansas,SNAP,2012,202663.1875,214663.2656,0.280274004
Kentucky,SNAP,2012,499965.4063,529569.3125,0.492574036
Louisiana,SNAP,2012,705049.1875,746796.5,0.635325491
Maine,SNAP,2012,130356.5391,138075.2031,0.487786204
Maryland,SNAP,2012,459404.4375,486606.6563,0.340075344
Massachusetts,SNAP,2012,523339.0625,554326.9375,0.368799686
Michigan,SNAP,2012,1135495,1202729.875,0.49800849
Minnesota,SNAP,2012,334293.0938,354087.2188,0.262181759
Mississippi,SNAP,2012,442972.5313,469201.7813,0.598068893
Missouri,SNAP,2012,655010.125,693794.5,0.467220247
Montana,SNAP,2012,77976.54688,82593.6875,0.350552559
Nebraska,SNAP,2012,121059.7266,128227.9063,0.262438893
Nevada,SNAP,2012,253728.8906,268752.6563,0.388783276
New Hampshire,SNAP,2012,69252.60156,73353.17969,0.248737484
New Jersey,SNAP,2012,599780.1875,635294.3125,0.294954658
New Mexico,SNAP,2012,309396.75,327716.7188,0.605302274
New York,SNAP,2012,1960359.25,2076435.875,0.45628643
North Carolina,SNAP,2012,1066828.375,1129997.375,0.467766047
North Dakota,SNAP,2012,39898.19531,42260.64453,0.253394604
Ohio,SNAP,2012,1271932,1347245.5,0.476615936
Oklahoma,SNAP,2012,428134.1875,453484.8438,0.457668841
Oregon,SNAP,2012,460091.8125,487334.7188,0.535819411
Pennsylvania,SNAP,2012,1044470.375,1106315.5,0.378526062
Rhode Island,SNAP,2012,108177.9453,114583.3672,0.488593012
South Carolina,SNAP,2012,596530.75,631852.5,0.553482175
South Dakota,SNAP,2012,77117.70313,81683.99219,0.377092957
Tennessee,SNAP,2012,875313.25,927142.1875,0.588268757
Texas,SNAP,2012,3093258,3276415.75,0.445214182
Utah,SNAP,2012,210361.8906,222817.8125,0.239229947
Vermont,SNAP,2012,49015.73828,51918.05469,0.384700716
Virginia,SNAP,2012,616233.4375,652721.8125,0.33050561
Washington,SNAP,2012,678913.25,719113,0.42904225
West Virginia,SNAP,2012,192654.9688,204062.4375,0.500874877
Wisconsin,SNAP,2012,499804.3125,529398.6875,0.379191726
Wyoming,SNAP,2012,25108.23633,26594.94336,0.184850141
Alabama,socsec,2012,482204.4439,510756.6875,0.432178438
Alaska,socsec,2012,53255.76223,56409.13672,0.28484717
Arizona,socsec,2012,412564.4346,436993.1563,0.256341428
Arkansas,socsec,2012,284075.4503,300896.0938,0.401490837
California,socsec,2012,1920397.522,2034107.875,0.208405152
Colorado,socsec,2012,275968.6915,292309.3125,0.224388316
Connecticut,socsec,2012,216046.2075,228838.7188,0.269585162
Delaware,socsec,2012,65162.35743,69020.74219,0.316726595
